data,titulo,imagem,link
2024-09-17 13:42:44,Vereadores de Pindamonhangaba manifestam apoio e aprovam Projetos para concessão do Diploma “Dr. José Alberto Monteclaro César” para profissionais do direito da cidade ,https://www.pindamonhangaba.sp.leg.br/news/2024/09/2024091713451017265915100299f0.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1536#pesquisa
2024-09-16 08:20:33,"Com membros da Comunidade Evangélica, Câmara de Pindamonhangaba realiza sessão solene e celebra o “Dia Municipal da Pastora e Pastor Evangélico”",https://www.pindamonhangaba.sp.leg.br/news/2024/09/20240916082241172648576198c8c0.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1534#pesquisa
2024-09-10 09:46:38,Câmara de Pindamonhangaba aprova projeto que estimula atividades na área central da cidade e inclui diversas festividades anuais no Mercado Municipal ,https://www.pindamonhangaba.sp.leg.br/news/2024/09/202409100949061725972546607a40.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1533#pesquisa
2024-09-03 08:20:40,"Com aprovação dos parlamentares de Pindamonhangaba, Prefeitura é autorizada a abrir Créditos Adicionais para adequações às Emendas Impositivas de 2023",https://www.pindamonhangaba.sp.leg.br/news/2024/09/202409030822421725362562fc06a0.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1529#pesquisa
2024-08-28 10:31:31,Projeto de Lei Complementar que institui o Código de Edificações da cidade é aprovado pela Câmara de Vereadores de Pindamonhangaba ,https://www.pindamonhangaba.sp.leg.br/news/2024/08/202408281034321724852072b79a00.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1528#pesquisa
2024-08-21 15:01:12,Vereadores de Pindamonhangaba aprovam 5 Projetos e Emenda Modificativa da Ordem do Dia na 27ª sessão ordinária do ano,https://www.pindamonhangaba.sp.leg.br/news/2024/08/2024082115045717242634974b1ce0.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1526#pesquisa
2024-08-13 15:37:32,"Em votação unânime na 26ª sessão ordinária, Plenário da Câmara de Pindamonhangaba confirma a instituição e comemoração do Dia do ‘Aviva Pinda’",https://www.pindamonhangaba.sp.leg.br/news/2024/08/2024081315392317235743633b8af0.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1523#pesquisa
2024-08-12 13:43:15,"Com problemas técnicos, sistema de telefonia fixa da Câmara de Vereadores de Pindamonhangaba está indisponível temporariamente",https://www.pindamonhangaba.sp.leg.br/news/2024/08/202408121347501723481270c78130.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1522#pesquisa
2024-08-07 16:18:07,"No reinício dos trabalhos legislativos, Câmara de Pindamonhangaba realiza sessão ordinária, aprova 3 projetos da Ordem do Dia e a instalação de uma Comissão Processante para apurar conduta de vereador",https://www.pindamonhangaba.sp.leg.br/news/2024/08/20240807162144172305850400a710.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1521#pesquisa
2024-08-02 16:55:47,Câmara de Pindamonhangaba recebe denúncia para abertura de Comissão Processante contra vereador,https://www.pindamonhangaba.sp.leg.br/news/2024/08/202408021658271722628707062e90.jpg,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1519#pesquisa
2024-07-31 10:24:30,"Fim de recesso: Câmara de Pindamonhangaba reabre trabalhos legislativos e realiza 1ª sessão ordinária do 2º semestre na terça-feira, 6 de agosto",https://www.pindamonhangaba.sp.leg.br/news/2024/07/202407311026341722432394368aa0.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1518#pesquisa
2024-07-15 11:01:39,"Câmara de Pindamonhangaba realiza a última sessão do primeiro semestre, aprova 6 projetos e entra em recesso oficial na terça-feira, dia 16 de julho",https://www.pindamonhangaba.sp.leg.br/news/2024/07/202407151105091721052309a21ef0.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1511#pesquisa
2024-07-03 14:50:21,Câmara de Vereadores de Pindamonhangaba define política de divulgação dos atos  institucionais no período eleitoral,https://www.pindamonhangaba.sp.leg.br/news/2024/07/202407031456591720029419cc9fe0.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1509#pesquisa
2024-07-03 10:19:46,"Em sessão tranquila, Projeto de Lei de Diretrizes Orçamentárias para 2025 tem aprovação unânime dos vereadores de Pindamonhangaba",https://www.pindamonhangaba.sp.leg.br/news/2024/07/202407031021251720012885f69ae0.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1508#pesquisa
